bl_part_id,weight,source
973pb4168c01,1.3,ITEMID
973pb4168,0.82,ITEMID
981982pb252,0.24,ITEMID
981pb252,0.12,ITEMID
982pb252,0.12,ITEMID
32271pb024L,2.7,ITEMID
32271pb024R,2.7,ITEMID
973pb4169,0.81,ITEMID
973pb4169c01,1.29,ITEMID
973pb4170,0.82,ITEMID
973pb4170c01,1.32,ITEMID
973pb4171,0.8,ITEMID
973pb4171c01,1.28,ITEMID
3626pb2753,0.54,ITEMID
69564pb01,4.78,ITEMID
71736stk01,1.88,ITEMID
71539,1.88,ALTITEMID
6179pb195,1.94,ITEMID
44676pb056R,0.38,ITEMID
3626pb2754,0.55,ITEMID
70682,7.9,ITEMID
60306stk01,1.63,ITEMID
60289stk01,1.51,ITEMID
73771,1.51,ALTITEMID
87079pb0833,0.9,ITEMID
973pb4172,0.83,ITEMID
973pb4172c01,1.3,ITEMID
66953pb07,0.87,ITEMID
71737stk01,1.53,ITEMID
71544,1.53,ALTITEMID
42125stk01,6.76,ITEMID
72212,6.76,ALTITEMID
42125stk02,5.75,ITEMID
77422,5.75,ALTITEMID
42118stk01,3.0,ITEMID
973pb4173,0.81,ITEMID
973pb4173c01,1.3,ITEMID
2431pb0662,0.54,ITEMID
973pb4174c01,1.25,ITEMID
973pb4174,0.82,ITEMID
973pb4175c01,1.25,ITEMID
973pb4175,0.82,ITEMID
87079pb0834,0.9,ITEMID
BA135pb05,1.64,ITEMID
6062948,3.0,ITEMID
63864pb133,0.39,ITEMID
6628a,0.27,ITEMID
66906,0.27,ALTITEMID
973pb4176c01,1.31,ITEMID
973pb4176,0.83,ITEMID
73733pb01,2.89,ITEMID
77090pb01,0.88,ITEMID
77095pb01,0.88,ITEMID
3068pb1496,0.48,ITEMID
3068bpb1496,0.48,ALTITEMID
3068pb1497,0.48,ITEMID
3068bpb1497,0.48,ALTITEMID
3068pb1498,0.48,ITEMID
3068bpb1498,0.48,ALTITEMID
3068pb1499,0.48,ITEMID
3068bpb1499,0.48,ALTITEMID
3068pb1500,0.48,ITEMID
3068bpb1500,0.48,ALTITEMID
3068pb1501,0.48,ITEMID
3068bpb1501,0.48,ALTITEMID
14769pb368,0.33,ITEMID
43898pb009,0.86,ITEMID
30350bpb120,1.0,ITEMID
57895pb071,2.75,ITEMID
60616pb052,2.68,ITEMID
4198pb38,14.0,ITEMID
4198pb39,14.0,ITEMID
73831,0.82,ITEMID
FTGpb302c01,0.63,ITEMID
BA255pb01,19.38,ITEMID
BA257pb01,4.74,ITEMID
BA254pb01,2.0,ITEMID
BA254pb02,2.0,ITEMID
x77ac122,0.64,ITEMID
36934c05,4.49,ITEMID
24246pb009,0.12,ITEMID
67196,4.68,ITEMID
25269pb018,0.1,ITEMID
24246pb010,0.12,ITEMID
35399pb010,0.12,ALTITEMID
24246pb011,0.13,ITEMID
35399pb011,0.13,ALTITEMID
3070pb202,0.15,ITEMID
3070bpb202,0.15,ALTITEMID
3070pb203,0.11,ITEMID
3070bpb203,0.11,ALTITEMID
3070pb204,0.15,ITEMID
3070bpb204,0.15,ALTITEMID
3070pb205,0.15,ITEMID
3070bpb205,0.15,ALTITEMID
24246pb012,0.13,ITEMID
35399pb012,0.13,ALTITEMID
24246pb013,0.13,ITEMID
35399pb013,0.13,ALTITEMID
98138pb180,0.09,ITEMID
35381pb180,0.09,ALTITEMID
98138pb181,0.1,ITEMID
35381pb181,0.1,ALTITEMID
3245cpb135,1.5,ITEMID
3245cpb136,1.5,ITEMID
3070pb206,0.14,ITEMID
3070bpb206,0.14,ALTITEMID
3245cpb137,1.5,ITEMID
3245cpb138L,1.5,ITEMID
3245cpb139,1.5,ITEMID
3245cpb140R,1.5,ITEMID
3245cpb140L,1.5,ITEMID
4460bpb003L,1.7,ITEMID
4460bpb003R,1.7,ITEMID
85984pb293,0.34,ITEMID
85984pb294,0.34,ITEMID
69909,20.0,ITEMID
42511c02pb23,2.0,ITEMID
4162pb232,1.07,ITEMID
64225pb044,1.66,ITEMID
973pb4177c01,1.25,ITEMID
973pb4177,0.82,ITEMID
43189stk01,1.69,ITEMID
75847,1.69,ALTITEMID
3070pb207,0.15,ITEMID
3070bpb207,0.15,ALTITEMID
3070pb208,0.14,ITEMID
3070bpb208,0.14,ALTITEMID
3070pb209,0.15,ITEMID
3070bpb209,0.15,ALTITEMID
76174stk01,1.72,ITEMID
74527,1.72,ALTITEMID
65196pb05,30.79,ITEMID
75498pb01,3.55,ITEMID
69901pb02,0.6,ITEMID
FTGpb303c01,0.58,ITEMID
BA013pb08,0.97,ITEMID
x1435pb032,2.45,ITEMID
22385pb211,0.53,ITEMID
65474pb06,4.15,ITEMID
77786,0.59,ITEMID
14769pb369,0.32,ITEMID
3961pb13,4.52,ITEMID
973pb4178c01,1.25,ITEMID
42124stk01,0.1,ITEMID
973pb4178,0.82,ITEMID
65203pb006,0.6,ITEMID
65203pb008,0.62,ITEMID
65203pb007,0.6,ITEMID
65227pb02,4.0,ITEMID
BA248pb01,10.0,ITEMID
42119stk01,3.0,ITEMID
72181,3.0,ALTITEMID
973pb4179c01,1.31,ITEMID
973pb4179,0.82,ITEMID
3626pb2755,0.55,ITEMID
33909pb007,0.57,ITEMID
2335pb222,0.5,ITEMID
4066pb762,7.94,ITEMID
76371pb220,7.94,ALTITEMID
71741stk03,1.75,ITEMID
77417,1.75,ALTITEMID
71741stk02,1.87,ITEMID
77415,1.87,ALTITEMID
71741stk01,3.31,ITEMID
77413,3.31,ALTITEMID
69900,1.1,ITEMID
4066pb767,8.0,ITEMID
76371pb225,8.0,ALTITEMID
4066pb763,8.0,ITEMID
76371pb221,8.0,ALTITEMID
4066pb764,8.0,ITEMID
76371pb222,8.0,ALTITEMID
4066pb765,8.0,ITEMID
76371pb223,8.0,ALTITEMID
4066pb766,8.1,ITEMID
34578pb224,8.1,ALTITEMID
76371pb224,8.1,ALTITEMID
3011pb058,13.0,ITEMID
3011pb059,13.0,ITEMID
31213pb037,18.0,ITEMID
27383pb03,6.5,ITEMID
31333pb07,4.9,ITEMID
31333pb08,4.9,ITEMID
31333pb09,4.9,ITEMID
31333pb10,4.9,ITEMID
65108pb03,9.0,ITEMID
72601pb01,6.7,ITEMID
27382pb006,5.0,ITEMID
27372,5.3,ITEMID
92583pb03,4.0,ITEMID
6180pb137,2.95,ITEMID
35787pb007R,0.24,ITEMID
35787pb007L,0.24,ITEMID
87079pb0835L,0.9,ITEMID
87079pb0835R,0.9,ITEMID
72418pb01,24.6,ITEMID
6636pb252,0.77,ITEMID
3069pb0868,0.27,ITEMID
3069bpb0868,0.27,ALTITEMID
3069pb0869L,0.27,ITEMID
3069bpb0869L,0.27,ALTITEMID
3069pb0869R,0.27,ITEMID
3069bpb0869R,0.27,ALTITEMID
85984pb295L,0.34,ITEMID
85984pb295R,0.34,ITEMID
85984pb296,0.34,ITEMID
85984pb297,0.34,ITEMID
85984pb298,0.34,ITEMID
85984pb299,0.34,ITEMID
92593pb043,0.62,ITEMID
30413pb075,1.02,ITEMID
2357pb004R,1.25,ITEMID
2357pb004L,1.25,ITEMID
blankie03pb09,1.0,ITEMID
blankie03pb10,1.0,ITEMID
blankie03pb11,1.0,ITEMID
duptowel01pb04,1.0,ITEMID
duptowel01pb05,1.0,ITEMID
75562pb01,1.0,ITEMID
73715pb01,4.79,ITEMID
41443stk01,0.58,ITEMID
72753,0.58,ALTITEMID
4162pb233,1.05,ITEMID
45401stk01,10.0,ITEMID
67969,10.0,ALTITEMID
53118,0.3,ITEMID
65632pb02,4.37,ITEMID
29119pb008,0.23,ITEMID
29120pb008,0.23,ITEMID
35787pb008L,0.24,ITEMID
35787pb008R,0.24,ITEMID
87079pb0844R,0.9,ITEMID
87079pb0844L,0.9,ITEMID
4162pb235R,1.05,ITEMID
4162pb235L,1.05,ITEMID
63864pb134R,0.39,ITEMID
63864pb134L,0.39,ITEMID
61678pb142R,0.8,ITEMID
61678pb142L,0.8,ITEMID
15068pb316L,0.57,ITEMID
15068pb316R,0.57,ITEMID
15068pb317R,0.57,ITEMID
15068pb317L,0.57,ITEMID
11477pb107L,0.31,ITEMID
11477pb107R,0.31,ITEMID
11477pb108,0.31,ITEMID
6191pb027,1.79,ITEMID
85984pb300,0.34,ITEMID
37352pb009R,0.63,ITEMID
37352pb009L,0.63,ITEMID
37352pb008R,0.63,ITEMID
37352pb008L,0.63,ITEMID
35477,1.47,ITEMID
3004pb215,0.83,ITEMID
3068pb1502,0.48,ITEMID
3068bpb1502,0.48,ALTITEMID
66792pb005,2.5,ITEMID
3068pb1503,0.48,ITEMID
3068bpb1503,0.48,ALTITEMID
3004pb216,0.83,ITEMID
3437pb106,6.75,ITEMID
3437pb107,6.75,ITEMID
3437pb108,6.75,ITEMID
28592pb03,18.6,ITEMID
6081pb029R,2.78,ITEMID
3754pb26,10.24,ITEMID
3070pb210,0.16,ITEMID
3070bpb210,0.16,ALTITEMID
29119pb007,0.23,ITEMID
4515pb062,7.0,ITEMID
45677pb133,2.67,ITEMID
45677pb134,2.67,ITEMID
4162pb251L,1.06,ITEMID
4162pb251R,1.06,ITEMID
3069pb0870,0.26,ITEMID
3069bpb0870,0.26,ALTITEMID
3622pb126,1.24,ITEMID
BA249pb01R,3.7,ITEMID
6636pb254,0.83,ITEMID
6636pb253,0.83,ITEMID
3069pb0871,0.26,ITEMID
3069bpb0871,0.26,ALTITEMID
4162pb234,1.06,ITEMID
44676pb054R,0.38,ITEMID
30388pb012L,3.29,ITEMID
30388pb012R,3.3,ITEMID
4515pb063,7.0,ITEMID
4868bpb015L,3.32,ITEMID
4868bpb015R,3.32,ITEMID
6239pb096,2.4,ITEMID
6239pb097,2.4,ITEMID
6239pb098,2.4,ITEMID
6239pb099,2.4,ITEMID
4868bpb016,3.32,ITEMID
87614pb016,7.0,ITEMID
62743pb007,3.4,ITEMID
45301pb045R,9.0,ITEMID
3009pb234,2.42,ITEMID
11289pb013,4.0,ITEMID
64782pb047,8.8,ITEMID
87606pb07,6.13,ITEMID
44790pb09,4.5,ITEMID
30387pb018,2.15,ITEMID
30387pb019,2.15,ITEMID
11289pb012,4.0,ITEMID
87614pb017,7.0,ITEMID
3009pb235,2.42,ITEMID
3069pb0872,0.26,ITEMID
3069bpb0872,0.26,ALTITEMID
30602pb110,0.94,ITEMID
45677pb135,2.7,ITEMID
45677pb136,2.7,ITEMID
52031pb157,3.3,ITEMID
59349pb214,5.7,ITEMID
59349pb215,5.7,ITEMID
60581pb160,2.41,ITEMID
60581pb161,2.41,ITEMID
60581pb162,2.41,ITEMID
60581pb163,2.41,ITEMID
87079pb0839,0.9,ITEMID
87079pb0836,0.9,ITEMID
87079pb0837,0.9,ITEMID
87079pb0838,0.9,ITEMID
87079pb0840L,0.9,ITEMID
87079pb0841,0.9,ITEMID
87079pb0842L,0.9,ITEMID
87079pb0843L,0.9,ITEMID
87079pb0843R,0.9,ITEMID
60581pb164,2.41,ITEMID
37352pb007,0.63,ITEMID
15068pb315,0.57,ITEMID
973pb4180,0.81,ITEMID
973pb4180c01,1.25,ITEMID
43712pb069R,3.5,ITEMID
4515pb064,7.2,ITEMID
3003pb129,1.35,ITEMID
69871,0.53,ITEMID
15068pb319L,0.57,ITEMID
15068pb319R,0.57,ITEMID
15068pb318L,0.57,ITEMID
15068pb318R,0.57,ITEMID
88930pb135,1.25,ITEMID
3039pb141,1.07,ITEMID
65676pb001,0.31,ITEMID
6315337,2.32,ITEMID
61678pb143,0.8,ITEMID
61678pb144,0.8,ITEMID
42918pb06L,3.0,ITEMID
42918pb06R,3.0,ITEMID
42918pb05L,3.0,ITEMID
42918pb05R,3.0,ITEMID
99012pb12,1.6,ITEMID
3069pb0875,0.26,ITEMID
3069bpb0875,0.26,ALTITEMID
3069pb0874,0.26,ITEMID
3069bpb0874,0.26,ALTITEMID
3069pb0876,0.26,ITEMID
3069bpb0876,0.26,ALTITEMID
3069pb0873,0.26,ITEMID
3069bpb0873,0.26,ALTITEMID
3069pb0877L,0.26,ITEMID
3069bpb0877L,0.26,ALTITEMID
3069pb0877R,0.26,ITEMID
3069bpb0877R,0.26,ALTITEMID
63864pb135R,0.39,ITEMID
63864pb135L,0.39,ITEMID
2431pb0663,0.53,ITEMID
6636pb256L,0.83,ITEMID
6636pb256R,0.83,ITEMID
6636pb258,0.83,ITEMID
6636pb257,0.83,ITEMID
3068pb1506R,0.48,ITEMID
3068bpb1506R,0.48,ALTITEMID
3068pb1506L,0.48,ITEMID
3068bpb1506L,0.48,ALTITEMID
26603pb124L,0.7,ITEMID
26603pb124R,0.7,ITEMID
87079pb0846L,0.9,ITEMID
87079pb0846R,0.9,ITEMID
87079pb0845,0.9,ITEMID
35787pb009L,0.24,ITEMID
35787pb009R,0.24,ITEMID
27263pb003R,0.35,ITEMID
27263pb003L,0.35,ITEMID
27263pb002R,0.35,ITEMID
27263pb002L,0.35,ITEMID
65632pb03,4.37,ITEMID
29120pb010,0.23,ITEMID
29120pb009,0.23,ITEMID
29119pb010,0.23,ITEMID
29119pb009,0.23,ITEMID
3068pb1504,0.48,ITEMID
3068bpb1504,0.48,ALTITEMID
3068pb1505,0.48,ITEMID
3068bpb1505,0.48,ALTITEMID
34103pb01,0.43,ITEMID
973pb4181c01,1.25,ITEMID
973pb4183c01,1.3,ITEMID
60616pb053,2.68,ITEMID
3068pb1508,0.48,ITEMID
3068bpb1508,0.48,ALTITEMID
3068pb1507,0.48,ITEMID
3068bpb1507,0.48,ALTITEMID
61678pb145,0.8,ITEMID
61678pb146,0.8,ITEMID
86191,1.06,ITEMID
43712pb070,3.5,ITEMID
93606pb123L,1.4,ITEMID
93606pb123R,1.4,ITEMID
93606pb128L,1.4,ITEMID
93606pb128R,1.4,ITEMID
93606pb127,1.4,ITEMID
93606pb124L,1.4,ITEMID
93606pb124R,1.4,ITEMID
93606pb126,1.4,ITEMID
93606pb125R,1.4,ITEMID
93606pb125L,1.4,ITEMID
87079pb0850,0.9,ITEMID
87079pb0851,0.9,ITEMID
87079pb0852,0.9,ITEMID
87079pb0853,0.9,ITEMID
15068pb325,0.57,ITEMID
15068pb321,0.57,ITEMID
15068pb326,0.57,ITEMID
3245cpb141,1.5,ITEMID
3245cpb142,1.5,ITEMID
3245cpb143,1.5,ITEMID
85984pb302,0.34,ITEMID
85984pb303,0.34,ITEMID
85984pb301,0.34,ITEMID
2335pb223,0.5,ITEMID
2335pb224,0.5,ITEMID
30350bpb121R,0.99,ITEMID
30350bpb121L,0.99,ITEMID
3068pb1509,0.48,ITEMID
3068bpb1509,0.48,ALTITEMID
3068pb1510,0.48,ITEMID
3068bpb1510,0.48,ALTITEMID
3068pb1511,0.48,ITEMID
3068bpb1511,0.48,ALTITEMID
63864pb136R,0.39,ITEMID
63864pb136L,0.39,ITEMID
2431pb0649,0.53,ITEMID
2431pb0664,0.53,ITEMID
14769pb370,0.33,ITEMID
93273pb143,0.6,ITEMID
3245bpb33,1.5,ITEMID
973pb4181,0.82,ITEMID
52031pb158,3.3,ITEMID
92593pb044,0.61,ITEMID
3009pb236L,2.42,ITEMID
3009pb236R,2.42,ITEMID
57779pb016,7.5,ITEMID
2454pb170,3.5,ITEMID
98835pb023,2.5,ITEMID
6153bpb12,4.45,ITEMID
4533pb026L,0.43,ITEMID
4533pb026R,0.43,ITEMID
30413pb076L,1.02,ITEMID
30413pb076R,1.02,ITEMID
32316pb052L,1.2,ITEMID
32316pb052R,1.2,ITEMID
3298pb077,1.33,ITEMID
11946pb050,1.43,ITEMID
11946pb048,1.43,ITEMID
64683pb063,3.2,ITEMID
64683pb062,3.2,ITEMID
11203pb058,0.62,ITEMID
6564pb18,1.85,ITEMID
60581pb123R,2.41,ITEMID
BA251pb01,3.6,ITEMID
6179pb198L,1.94,ITEMID
6179pb198R,1.94,ITEMID
87421pb053,3.7,ITEMID
87421pb054,3.7,ITEMID
3039pb142,1.15,ITEMID
88930pb136,1.38,ITEMID
98835pb024,2.5,ITEMID
970c86pb37,1.18,ITEMID
61487pb12R,5.1,ITEMID
60657pb005,1.32,ITEMID
24093pb034,0.57,ITEMID
3005pb047,0.44,ITEMID
33243pb09L,2.0,ITEMID
973pb4182c01,1.25,ITEMID
973pb4182,0.82,ITEMID
BA252pb01,0.88,ITEMID
32523pb23L,0.7,ITEMID
32523pb23R,0.7,ITEMID
26603pb125,0.72,ITEMID
3004pb217,0.83,ITEMID
3004pb218,0.83,ITEMID
3004pb219,0.83,ITEMID
57895pb072,2.75,ITEMID
87079pb0847,0.9,ITEMID
47456pb016,1.0,ITEMID
41531pb016,2.85,ITEMID
41531pb017,2.85,ITEMID
87079pb0849,0.9,ITEMID
87079pb0848,0.9,ITEMID
6179pb196,1.94,ITEMID
6179pb197,1.94,ITEMID
3069pb0878,0.25,ITEMID
3069bpb0878,0.25,ALTITEMID
BA250pb01,2.0,ITEMID
18895pb23,5.0,ITEMID
973pb4183,0.81,ITEMID
2454pb169,3.5,ITEMID
98281pb017,3.69,ITEMID
61678pb147L,0.8,ITEMID
93273pb142,0.6,ITEMID
3010pb306,1.57,ITEMID
2449pb014L,1.88,ITEMID
2449pb014R,1.88,ITEMID
41926stk01,1.76,ITEMID
3626pb2760,0.54,ITEMID
973pb4191c01,1.25,ITEMID
973pb4184c01,1.25,ITEMID
973pb4184,0.82,ITEMID
973pb4185c01,1.25,ITEMID
973pb4185,0.82,ITEMID
973pb4186c01,1.25,ITEMID
973pb4186,0.82,ITEMID
973pb4187c01,1.25,ITEMID
973pb4187,0.82,ITEMID
973pb4188c01,1.25,ITEMID
973pb4188,0.82,ITEMID
973pb4189c01,1.25,ITEMID
973pb4189,0.82,ITEMID
973pb4190c01,1.25,ITEMID
973pb4190,0.82,ITEMID
970c00pb1171,1.18,ITEMID
3626pb2756,0.55,ITEMID
3626pb2757,0.55,ITEMID
3626pb2758,0.55,ITEMID
3626pb2759,0.55,ITEMID
2284,30.0,ITEMID
6333525,2.21,ITEMID
16543,0.9,ITEMID
14732,1.73,ITEMID
11602,1.16,ITEMID
11575,1.73,ITEMID
19532,1.75,ITEMID
11568,1.36,ITEMID
24111,1.17,ITEMID
duphen1,8.0,ITEMID
33207,3.36,ITEMID
11420,1.4,ITEMID
12551,0.81,ITEMID
12549,0.86,ITEMID
93606pb122,1.4,ITEMID
75802,0.6,ITEMID
24452pb08,2.37,ITEMID
26293pb08,2.37,ALTITEMID
FTWpb002c01,0.63,ITEMID
75887,0.12,ITEMID
70844pb01,0.44,ITEMID
3069pb0879,0.28,ITEMID
3069bpb0879,0.28,ALTITEMID
69820c01pb01,11.73,ITEMID
69827c01pb01,11.73,ALTITEMID
69829c01pb01,11.73,ALTITEMID
69831c01pb01,11.73,ALTITEMID
69832c01pb01,11.73,ALTITEMID
69834c01pb01,11.73,ALTITEMID
bb1279c01pb01,11.73,ALTITEMID
43192stk01,0.88,ITEMID
75772,0.88,ALTITEMID
18879,1.25,ITEMID
25767,1.54,ITEMID
3069pb0880,0.25,ITEMID
3069bpb0880,0.25,ALTITEMID
3069pb0881,0.25,ITEMID
3069bpb0881,0.25,ALTITEMID
3069pb0882,0.25,ITEMID
3069bpb0882,0.25,ALTITEMID
3069pb0883,0.25,ITEMID
3069bpb0883,0.25,ALTITEMID
63864pb137,0.39,ITEMID
63864pb139,0.39,ITEMID
63864pb140,0.39,ITEMID
63864pb141,0.39,ITEMID
63864pb142,0.39,ITEMID
63864pb143,0.39,ITEMID
63864pb144,0.39,ITEMID
63864pb145,0.39,ITEMID
63864pb146,0.39,ITEMID
63864pb147,0.39,ITEMID
63864pb148,0.39,ITEMID
63864pb149,0.39,ITEMID
63864pb150,0.39,ITEMID
11203pb060,0.62,ITEMID
11203pb061,0.62,ITEMID
11203pb062,0.62,ITEMID
11203pb063,0.62,ITEMID
3068pb1512,0.48,ITEMID
3068bpb1512,0.48,ALTITEMID
11217,0.85,ITEMID
26603pb126,0.68,ITEMID
26603pb127,0.68,ITEMID
26603pb128,0.68,ITEMID
26603pb129,0.68,ITEMID
26603pb130,0.68,ITEMID
26603pb131,0.68,ITEMID
26603pb132,0.68,ITEMID
26603pb133,0.68,ITEMID
26603pb134,0.68,ITEMID
26603pb135,0.68,ITEMID
26603pb136,0.68,ITEMID
26603pb137,0.68,ITEMID
26603pb138L,0.68,ITEMID
26603pb138R,0.68,ITEMID
87079pb0854,0.9,ITEMID
87079pb0855,0.9,ITEMID
87079pb0856,0.9,ITEMID
87079pb0857,0.9,ITEMID
87079pb0858,0.9,ITEMID
87079pb0859,0.9,ITEMID
87079pb0860,0.9,ITEMID
87079pb0861,0.9,ITEMID
72224pb01,5.34,ITEMID
72224pb02,5.31,ITEMID
60616pb054,2.9,ITEMID
60616pb055,2.9,ITEMID
67095pb007,0.76,ITEMID
15210pb088,0.5,ITEMID
x1435pb033,3.0,ITEMID
30413pb077,1.02,ITEMID
87552pb066,1.05,ITEMID
11203pb059,0.62,ITEMID
6179pb199,1.94,ITEMID
6179pb200,1.94,ITEMID
30350bpb122,0.99,ITEMID
22385pb212,0.6,ITEMID
22385pb213,0.6,ITEMID
15068pb322,0.57,ITEMID
15068pb323,0.57,ITEMID
15068pb324,0.57,ITEMID
93273pb144,0.6,ITEMID
6081pb030,2.78,ITEMID
35477pb002,1.47,ITEMID
57895pb073,2.33,ITEMID
57895pb074,2.33,ITEMID
57895pb075,2.33,ITEMID
973pb4191,0.82,ITEMID
3626pb3348,0.56,ITEMID
28621pb0026,0.56,ALTITEMID
973pb4192,0.81,ITEMID
973pb4192c01,1.29,ITEMID
40389,15.0,ITEMID
44252pb02,17.0,ITEMID
2431pb0665,0.54,ITEMID
18929c02,19.5,ITEMID
65095c02,19.5,ALTITEMID
65096,19.5,ALTITEMID
2431pb0666,0.54,ITEMID
3039pb143,1.07,ITEMID
6178pb035,8.25,ITEMID
3626pb2761,0.55,ITEMID
18895c18,9.5,ITEMID
973pb4193c01,1.25,ITEMID
973pb4194c01,1.25,ITEMID
973pb4195c01,1.25,ITEMID
973pb4195,0.82,ITEMID
973pb4193,0.82,ITEMID
973pb4194,0.82,ITEMID
60277stk01,1.46,ITEMID
73677,1.46,ALTITEMID
60281stk01,1.24,ITEMID
74139,1.24,ALTITEMID
60305stk01,0.59,ITEMID
77295,0.59,ALTITEMID
foamdot,0.01,ITEMID
bb1178,0.01,ALTITEMID
3846pb051,0.42,ITEMID
3846pb052,0.42,ITEMID
3846pb053,0.42,ITEMID
87079pb0862,0.9,ITEMID
59349pb216,5.7,ITEMID
59349pb217,5.7,ITEMID
59349pb218,5.7,ITEMID
87926pb017,10.2,ITEMID
87926pb018,10.2,ITEMID
87926pb019,10.2,ITEMID
45301pb048,8.6,ITEMID
45301pb049,8.6,ITEMID
45301pb050,8.6,ITEMID
973pb4196,0.82,ITEMID
973pb4196c01,1.25,ITEMID
38339c02,6.5,ITEMID
85984pb304,0.34,ITEMID
3005pb043L,0.44,ITEMID
973c000,1.25,ITEMID
3069pb0884,0.25,ITEMID
3069bpb0884,0.25,ALTITEMID
3069pb0885,0.25,ITEMID
3069bpb0885,0.25,ALTITEMID
3069pb0886,0.25,ITEMID
3069bpb0886,0.25,ALTITEMID
3069pb0887,0.25,ITEMID
3069bpb0887,0.25,ALTITEMID
3069pb0888,0.25,ITEMID
3069bpb0888,0.25,ALTITEMID
3069pb0889,0.25,ITEMID
3069bpb0889,0.25,ALTITEMID
3069pb0890,0.25,ITEMID
3069bpb0890,0.25,ALTITEMID
3069pb0891,0.25,ITEMID
3069bpb0891,0.25,ALTITEMID
63864pb151,0.39,ITEMID
2431pb0667,0.55,ITEMID
6636pb259,0.83,ITEMID
87079pb0863,0.9,ITEMID
87079pb0864,0.9,ITEMID
crssprt02pb64e,2.5,ITEMID
98138pb182,0.11,ITEMID
35381pb182,0.11,ALTITEMID
3068pb1513,0.48,ITEMID
3068bpb1513,0.48,ALTITEMID
3068pb1514,0.48,ITEMID
3068bpb1514,0.48,ALTITEMID
26603pb139,0.68,ITEMID
26603pb140,0.68,ITEMID
87079pb0865,0.9,ITEMID
87079pb0866,0.9,ITEMID
87079pb0867,0.9,ITEMID
87079pb0868,0.9,ITEMID
87079pb0869,0.9,ITEMID
87079pb0870,0.9,ITEMID
14769pb371,0.32,ITEMID
14769pb372,0.32,ITEMID
14769pb373,0.32,ITEMID
87552pb067,1.05,ITEMID
87552pb068,1.05,ITEMID
23969pb006,0.65,ITEMID
59349pb219,5.7,ITEMID
59349pb220,5.7,ITEMID
15210pb089,0.5,ITEMID
15210pb090,0.5,ITEMID
15210pb091,0.5,ITEMID
15210pb092,0.5,ITEMID
dupseatold01,5.0,ITEMID
973pb4197c01,1.25,ITEMID
26990pb05,1.41,ITEMID
37102pb05,1.41,ALTITEMID
2335pb225,0.5,ITEMID
60601pb025,0.32,ITEMID
60601pb026,0.32,ITEMID
60601pb027,0.32,ITEMID
60601pb028,0.32,ITEMID
3846pb054,0.42,ITEMID
90509pb02,0.54,ITEMID
90509pb03,0.54,ITEMID
90509pb04,0.54,ITEMID
90397pb014,1.54,ITEMID
90397pb015,1.54,ITEMID
4346pb45,0.8,ITEMID
6191pb028,1.78,ITEMID
3941pb38,1.2,ITEMID
33909pb008,0.57,ITEMID
3003pb130,1.35,ITEMID
60657pb006,1.32,ITEMID
60658pb006,1.32,ITEMID
2440pb022,2.15,ITEMID
72045,24.84,ITEMID
34050pb03,1.36,ITEMID
69902pb02,0.5,ITEMID
77402pb01,4.75,ITEMID
68626pb02,3.35,ITEMID
47753pb106,2.1,ITEMID
61406pb08,1.42,ITEMID
3068pb1516,0.48,ITEMID
3068bpb1516,0.48,ALTITEMID
2654pb017,0.45,ITEMID
98835pb025,2.5,ITEMID
40440stk01,0.18,ITEMID
76954,0.18,ALTITEMID
40441stk01,0.19,ITEMID
76952,0.19,ALTITEMID
46931,2.92,ITEMID
3068pb1515,0.48,ITEMID
3068bpb1515,0.48,ALTITEMID
10352c01pb07,13.8,ITEMID
10353c01pb07,13.8,ALTITEMID
10354c01pb07,13.8,ALTITEMID
10355c01pb07,13.8,ALTITEMID
minespider04,11.0,ITEMID
60373pb01,5.07,ITEMID
60373pb03,5.07,ITEMID
60373pb02,5.07,ITEMID
41447stk01,0.65,ITEMID
72757,0.65,ALTITEMID
90498pb23,14.0,ITEMID
3846pb055,0.5,ITEMID
87079pb0871,0.9,ITEMID
3068pb1525,0.48,ITEMID
3068bpb1525,0.48,ALTITEMID
63864pb152,0.39,ITEMID
3069pb0896,0.26,ITEMID
3069bpb0896,0.26,ALTITEMID
13459pb010,1.7,ITEMID
59349pb221,5.7,ITEMID
59349pb222,5.7,ITEMID
59349pb223,5.7,ITEMID
14769pb374,0.33,ITEMID
3069pb0892,0.26,ITEMID
3069bpb0892,0.26,ALTITEMID
85984pb307,0.34,ITEMID
3068pb1517,0.48,ITEMID
3068bpb1517,0.48,ALTITEMID
4515pb065,7.1,ITEMID
87079pb0872,0.9,ITEMID
87079pb0873,0.9,ITEMID
2335pb226,0.5,ITEMID
14769pb375,0.33,ITEMID
14769pb376,0.33,ITEMID
3068pb1518,0.48,ITEMID
3068bpb1518,0.48,ALTITEMID
87079pb0876,0.9,ITEMID
87079pb0875,0.9,ITEMID
14718pb037,1.8,ITEMID
85984pb308,0.34,ITEMID
4908pb04,10.0,ITEMID
6472pb01,16.0,ITEMID
973pb4199,0.82,ITEMID
973pb4198,0.82,ITEMID
6235139,2.9,ITEMID
4176pb34,4.0,ITEMID
52031pb159,3.3,ITEMID
85984pb306,0.34,ITEMID
3068pb1519,0.48,ITEMID
3068bpb1519,0.48,ALTITEMID
3069pb0893,0.25,ITEMID
3069bpb0893,0.25,ALTITEMID
3068pb1520,0.48,ITEMID
3068bpb1520,0.48,ALTITEMID
3068pb1521,0.48,ITEMID
3068bpb1521,0.48,ALTITEMID
